,Animal Utilizado,Lactação Utilizada,Animal Alvo,Lactação Alvo,EQM
2886,1566,1,1564,2,85.70163022015066
2887,1566,1,1564,3,193.9085756198801
2888,1566,1,1566,2,50.95059862141022
2889,1566,1,1566,3,100.9713746713421
2890,1566,1,1566,4,13.955806346327018
2891,1566,1,1573,1,68.74940030815213
2892,1566,1,1573,2,141.61335075762688
2893,1566,1,1573,3,164.58601869836787
2894,1566,1,1584,1,100.46882369023297
2895,1566,1,1584,2,110.9302734066317
2896,1566,1,1584,3,138.85109952485365
2897,1566,1,1584,4,73.3796264677869
2898,1566,1,1593,1,64.12560982550846
2899,1566,1,1593,2,180.76531871033205
2900,1566,1,1593,3,85.50297363734371
2901,1566,1,1593,4,117.43241048432203
2902,1566,1,1594,1,31.973837204408557
2903,1566,1,1594,2,121.35997543397009
2904,1566,1,1594,3,89.39536899828184
2905,1566,1,1594,4,78.26376427516591
2906,1566,1,1622,1,196.3887338963101
2907,1566,1,1622,2,204.18456889181755
2908,1566,1,1622,3,520.0116860006272
2909,1566,1,1622,4,487.2038616567513
2910,1566,1,1624,1,1.8019286102124097
2911,1566,1,1624,2,33.156084895339255
2912,1566,1,1624,3,137.88020028752558
2913,1566,1,1635,1,77.86426108974779
2914,1566,1,1635,2,73.72324436556285
2915,1566,1,1635,3,232.59511922255766
2916,1566,1,1638,1,144.65882710846762
2917,1566,1,1638,2,168.8364778823272
2918,1566,1,1638,3,69.27206189014125
2919,1566,1,1638,4,97.39537466985858
2920,1566,1,1645,1,3.9672662024477385
2921,1566,1,1645,2,19.57239548964413
2922,1566,1,1645,3,153.21583785696853
2923,1566,1,1647,1,61.207880046010814
2924,1566,1,1647,2,84.07213875457333
2925,1566,1,1647,3,182.3268844007247
2926,1566,2,1502,1,115.82614633743908
2927,1566,2,1502,2,86.2687388535052
2928,1566,2,1502,3,174.19063466218552
2929,1566,2,1502,4,261.6492150673134
2930,1566,2,1502,5,194.9321334058583
2931,1566,2,1503,1,125.3403260130336
2932,1566,2,1503,2,538.6295806325095
2933,1566,2,1503,3,390.8527423037562
2934,1566,2,1503,4,612.2618742088184
2935,1566,2,1507,1,132.20855939812807
2936,1566,2,1507,2,339.37593071236097
2937,1566,2,1507,3,282.3967526342984
2938,1566,2,1507,4,157.16656838177857
2939,1566,2,1507,5,287.37578736291755
2940,1566,2,1511,1,77.92408892579931
2941,1566,2,1511,2,201.61180731420313
2942,1566,2,1511,3,88.07144528247564
2943,1566,2,1511,4,252.21334884296877
2944,1566,2,1511,5,10.731354827842791
2945,1566,2,1512,1,42.21523573619827
2946,1566,2,1512,2,84.44077829680306
2947,1566,2,1512,3,37.283186549394685
2948,1566,2,1512,4,17.994406562750626
2949,1566,2,1512,5,0.3891672902286276
2950,1566,2,1517,1,44.752852591193395
2951,1566,2,1517,2,21.25976106754226
2952,1566,2,1517,3,26.52885862676904
2953,1566,2,1517,4,52.258631461984386
2954,1566,2,1527,1,139.24050169601165
2955,1566,2,1527,2,170.20398129537742
2956,1566,2,1527,3,344.00891921761655
2957,1566,2,1527,4,62.9642037890953
2958,1566,2,1555,1,108.02461431573579
2959,1566,2,1555,2,74.5280203852348
2960,1566,2,1555,3,164.23537075204865
2961,1566,2,1555,4,69.03686905357418
2962,1566,2,1564,1,215.47155711214103
2963,1566,2,1564,2,163.37402383152903
2964,1566,2,1564,3,337.2164469042238
2965,1566,2,1566,1,61.76492079501566
2966,1566,2,1566,3,139.14171743679768
2967,1566,2,1566,4,4.298725163169796
2968,1566,2,1573,1,172.06319207473226
2969,1566,2,1573,2,226.24283081624074
2970,1566,2,1573,3,216.04133126213114
2971,1566,2,1584,1,118.78824039742489
2972,1566,2,1584,2,99.56372616920808
2973,1566,2,1584,3,107.19775685120457
2974,1566,2,1584,4,86.06813954458731
2975,1566,2,1593,1,119.95455343563464
2976,1566,2,1593,2,208.99003714065987
2977,1566,2,1593,3,95.86631119116403
2978,1566,2,1593,4,108.85184699192799
2979,1566,2,1594,1,83.7626471532864
2980,1566,2,1594,2,77.39414950170075
2981,1566,2,1594,3,60.5750584227241
2982,1566,2,1594,4,47.9431019538042
2983,1566,2,1622,1,272.10190636850194
2984,1566,2,1622,2,328.4771438792286
2985,1566,2,1622,3,624.080861866431
2986,1566,2,1622,4,517.6294507521426
2987,1566,2,1624,1,26.80753891186729
2988,1566,2,1624,2,35.502725232242945
2989,1566,2,1624,3,203.3312748489918
2990,1566,2,1635,1,146.07532804823222
2991,1566,2,1635,2,29.608402161784227
2992,1566,2,1635,3,350.65018306277676
2993,1566,2,1638,1,118.02441988364922
2994,1566,2,1638,2,101.17093582693094
2995,1566,2,1638,3,17.33215278938219
2996,1566,2,1638,4,145.85265705997736
2997,1566,2,1645,1,16.944637451376707
2998,1566,2,1645,2,39.54224810856738
2999,1566,2,1645,3,131.39842502382126
3000,1566,2,1647,1,146.0975783841196
3001,1566,2,1647,2,147.8183065299471
3002,1566,2,1647,3,253.0493597295874
3003,1566,3,1502,1,107.23456025788627
3004,1566,3,1502,2,115.39055154733464
3005,1566,3,1502,3,68.14069369111733
3006,1566,3,1502,4,100.77929750990876
3007,1566,3,1502,5,62.36937613180658
3008,1566,3,1503,1,100.45499509310156
3009,1566,3,1503,2,182.24978036807207
3010,1566,3,1503,3,103.86124797013339
3011,1566,3,1503,4,226.46554113719887
3012,1566,3,1507,1,97.16987005886325
3013,1566,3,1507,2,102.97947842593865
3014,1566,3,1507,3,103.44688730849377
3015,1566,3,1507,4,136.25652003767573
3016,1566,3,1507,5,735.4868852034435
3017,1566,3,1511,1,167.4004740877573
3018,1566,3,1511,2,44.083504367615596
3019,1566,3,1511,3,59.26487982713161
3020,1566,3,1511,4,62.85355407359586
3021,1566,3,1511,5,152.9312846218489
3022,1566,3,1512,1,163.15526191068065
3023,1566,3,1512,2,54.644505682729324
3024,1566,3,1512,3,36.97298283822036
3025,1566,3,1512,4,62.71147428534807
3026,1566,3,1512,5,113.6567302988791
3027,1566,3,1517,1,241.67316642529772
3028,1566,3,1517,2,166.6937821155049
3029,1566,3,1517,3,129.2302725747077
3030,1566,3,1517,4,97.15045578481748
3031,1566,3,1527,1,96.87315442764762
3032,1566,3,1527,2,51.85615242668692
3033,1566,3,1527,3,72.00958782021219
3034,1566,3,1527,4,5.017854281172777
3035,1566,3,1555,1,86.6311162284799
3036,1566,3,1555,2,37.05576027737541
3037,1566,3,1555,3,31.567441140138353
3038,1566,3,1555,4,344.98847141817566
3039,1566,3,1564,1,102.52602968506493
3040,1566,3,1564,2,60.62940695010848
3041,1566,3,1564,3,82.10956792711555
3042,1566,3,1566,1,110.53563271536831
3043,1566,3,1566,2,136.81115106678888
3044,1566,3,1566,4,71.14700148298684
3045,1566,3,1573,1,68.72748943288086
3046,1566,3,1573,2,36.804425659701806
3047,1566,3,1573,3,42.384402436461386
3048,1566,3,1584,1,148.6432862655057
3049,1566,3,1584,2,79.07172779684795
3050,1566,3,1584,3,137.40813909052315
3051,1566,3,1584,4,298.4012242953744
3052,1566,3,1593,1,91.6245220693426
3053,1566,3,1593,2,45.737624790088326
3054,1566,3,1593,3,12.010641098969048
3055,1566,3,1593,4,70.30021385768158
3056,1566,3,1594,1,133.77562828971685
3057,1566,3,1594,2,338.9624240276112
3058,1566,3,1594,3,99.87290739865871
3059,1566,3,1594,4,18.73519233883888
3060,1566,3,1622,1,70.94373727293672
3061,1566,3,1622,2,202.9943812606609
3062,1566,3,1622,3,251.0563662797957
3063,1566,3,1622,4,525.7761858222282
3064,1566,3,1624,1,78.11746017071859
3065,1566,3,1624,2,201.11981222233055
3066,1566,3,1624,3,68.92879232016406
3067,1566,3,1635,1,50.53486300999383
3068,1566,3,1635,2,135.4705762966989
3069,1566,3,1635,3,78.86538501583374
3070,1566,3,1638,1,373.27193652020867
3071,1566,3,1638,2,413.68903105357157
3072,1566,3,1638,3,165.22575438027192
3073,1566,3,1638,4,497.0327887933022
3074,1566,3,1645,1,66.83206772071284
3075,1566,3,1645,2,53.827008852611314
3076,1566,3,1645,3,70.62531535954139
3077,1566,3,1647,1,67.51867008497416
3078,1566,3,1647,2,20.577853619444898
3079,1566,3,1647,3,43.79948733729371
3080,1566,4,1502,1,35.52739795918367
3081,1566,4,1502,2,205.31407699443562
3082,1566,4,1502,3,191.68254002040916
3083,1566,4,1502,4,179.35530942857147
3084,1566,4,1502,5,193.33250000000018
3085,1566,4,1503,1,48.58257653061253
3086,1566,4,1503,2,228.56490816326414
3087,1566,4,1503,3,157.84242309647468
3088,1566,4,1503,4,227.99601849234546
3089,1566,4,1507,1,40.30639668367331
3090,1566,4,1507,2,140.36742935635772
3091,1566,4,1507,3,152.26808346938765
3092,1566,4,1507,4,203.37232461479675
3093,1566,4,1507,5,276.3355612244894
3094,1566,4,1511,1,50.59371811224506
3095,1566,4,1511,2,111.89805555555557
3096,1566,4,1511,3,122.27486561020494
3097,1566,4,1511,4,172.0428209682542
3098,1566,4,1511,5,22.84413265306129
3099,1566,4,1512,1,75.09804209183736
3100,1566,4,1512,2,22.409846938775637
3101,1566,4,1512,3,31.40520839002316
3102,1566,4,1512,4,88.64514829478571
3103,1566,4,1512,5,3.287551020408161
3104,1566,4,1517,1,191.75094387755263
3105,1566,4,1517,2,154.90583673469538
3106,1566,4,1517,3,122.27246112040959
3107,1566,4,1517,4,106.23316912755189
3108,1566,4,1527,1,35.2172727272727
3109,1566,4,1527,2,136.8911579931981
3110,1566,4,1527,3,123.30686019727828
3111,1566,4,1527,4,65.84163265306145
3112,1566,4,1555,1,21.202173469387695
3113,1566,4,1555,2,57.40760994898011
3114,1566,4,1555,3,64.18698185487547
3115,1566,4,1555,4,130.79843365306144
3116,1566,4,1564,1,35.620333951762156
3117,1566,4,1564,2,27.01027777777753
3118,1566,4,1564,3,82.19374200340098
3119,1566,4,1566,1,71.48769944341447
3120,1566,4,1566,2,127.7702681632665
3121,1566,4,1566,3,60.66166836507958
3122,1566,4,1573,1,21.4361734693877
3123,1566,4,1573,2,82.38344871938801
3124,1566,4,1573,3,76.59294132142831
3125,1566,4,1584,1,104.23222222222255
3126,1566,4,1584,2,113.50160739795979
3127,1566,4,1584,3,189.6152324217699
3128,1566,4,1584,4,103.03903061224494
3129,1566,4,1593,1,25.821320861677805
3130,1566,4,1593,2,105.46164535147388
3131,1566,4,1593,3,51.95007346428598
3132,1566,4,1593,4,60.04420713605424
3133,1566,4,1594,1,38.9143877551022
3134,1566,4,1594,2,273.5403909297069
3135,1566,4,1594,3,155.52326621836883
3136,1566,4,1594,4,27.75325152040813
3137,1566,4,1622,1,82.7646683673463
3138,1566,4,1622,2,128.5517181818177
3139,1566,4,1622,3,337.7507861142848
3140,1566,4,1622,4,428.7459418299314
3141,1566,4,1624,1,30.267664399093505
3142,1566,4,1624,2,119.25802097279006
3143,1566,4,1624,3,47.75495560714229
3144,1566,4,1635,1,24.536122448979466
3145,1566,4,1635,2,174.99141275306295
3146,1566,4,1635,3,102.86348582539624
3147,1566,4,1638,1,275.1265000000014
3148,1566,4,1638,2,357.0568155102062
3149,1566,4,1638,3,189.2607502199564
3150,1566,4,1638,4,180.9024999999999
3151,1566,4,1645,1,34.860459183674095
3152,1566,4,1645,2,48.79040050408239
3153,1566,4,1645,3,161.04786711111205
3154,1566,4,1647,1,15.931570294784414
3155,1566,4,1647,2,22.71869784353727
3156,1566,4,1647,3,101.88648608163273
3157,1573,1,1502,1,36.79461265381475
3158,1573,1,1502,2,211.31300570999474
3159,1573,1,1502,3,193.0821244499267
3160,1573,1,1502,4,175.82645161866165
3161,1573,1,1502,5,185.9539802306389
3162,1573,1,1503,1,51.088270656218505
3163,1573,1,1503,2,217.19973277181157
3164,1573,1,1503,3,151.88447724116386
3165,1573,1,1503,4,215.74542801256854
3166,1573,1,1507,1,39.77157864606021
3167,1573,1,1507,2,135.54202434425056
3168,1573,1,1507,3,148.38608439740113
3169,1573,1,1507,4,205.9523150918558
3170,1573,1,1507,5,286.50001383988
3171,1573,1,1511,1,54.654062704079884
3172,1573,1,1511,2,108.20431181651696
3173,1573,1,1511,3,125.05476075041182
3174,1573,1,1511,4,168.74451533993619
3175,1573,1,1511,5,25.063048167154605
3176,1573,1,1512,1,81.89666235467645
3177,1573,1,1512,2,23.486115838809877
3178,1573,1,1512,3,34.02211970120364
3179,1573,1,1512,4,94.53687370308202
3180,1573,1,1512,5,4.548779524201486
3181,1573,1,1517,1,204.2988210869854
3182,1573,1,1517,2,165.46034527669318
3183,1573,1,1517,3,131.97956277741395
3184,1573,1,1517,4,111.3141222106022
3185,1573,1,1527,1,36.068501559511226
3186,1573,1,1527,2,138.38457682546127
3187,1573,1,1527,3,115.95219377263697
3188,1573,1,1527,4,60.972335536042515
3189,1573,1,1555,1,21.862119338754912
3190,1573,1,1555,2,59.38362628335331
3191,1573,1,1555,3,63.04836379430981
3192,1573,1,1555,4,139.00637653589558
3193,1573,1,1564,1,34.14596858248834
3194,1573,1,1564,2,25.48667921932244
3195,1573,1,1564,3,77.31465107605807
3196,1573,1,1566,1,77.00766643333652
3197,1573,1,1566,2,135.81193049172646
3198,1573,1,1566,3,60.07151582372767
3199,1573,1,1566,4,0.11236609681162066
3200,1573,1,1573,2,81.02272758002
3201,1573,1,1573,3,72.14682148999609
3202,1573,1,1584,1,106.72117050829769
3203,1573,1,1584,2,115.54687516296674
3204,1573,1,1584,3,195.35628642753292
3205,1573,1,1584,4,106.76769236284368
3206,1573,1,1593,1,25.414438844237246
3207,1573,1,1593,2,101.7056683399482
3208,1573,1,1593,3,51.38781464713397
3209,1573,1,1593,4,56.64593816320652
3210,1573,1,1594,1,42.23459341508105
3211,1573,1,1594,2,287.484890559659
3212,1573,1,1594,3,162.60449593800485
3213,1573,1,1594,4,24.473177842311028
3214,1573,1,1622,1,76.56047349199608
3215,1573,1,1622,2,126.32782246570655
3216,1573,1,1622,3,326.445683555929
3217,1573,1,1622,4,425.72488537428495
3218,1573,1,1624,1,35.075383107581054
3219,1573,1,1624,2,128.45742810276062
3220,1573,1,1624,3,43.26394663076625
3221,1573,1,1635,1,23.223848197758326
3222,1573,1,1635,2,184.75843263085034
3223,1573,1,1635,3,96.17016643608216
3224,1573,1,1638,1,287.37378303552657
3225,1573,1,1638,2,373.58808465325933
3226,1573,1,1638,3,200.55009963817787
3227,1573,1,1638,4,189.8370974942176
3228,1573,1,1645,1,39.71941192657277
3229,1573,1,1645,2,53.67411402416808
3230,1573,1,1645,3,163.42956615920247
3231,1573,1,1647,1,15.638257006622402
3232,1573,1,1647,2,20.794398721301825
3233,1573,1,1647,3,98.41901507127754
3234,1573,2,1502,1,166.9322296528679
3235,1573,2,1502,2,178.27308070059226
3236,1573,2,1502,3,78.80531704366669
3237,1573,2,1502,4,94.38604536376465
3238,1573,2,1502,5,70.11127892217252
3239,1573,2,1503,1,153.07212154654692
3240,1573,2,1503,2,106.44393488299416
3241,1573,2,1503,3,53.25118090566218
3242,1573,2,1503,4,142.40095288013305
3243,1573,2,1507,1,146.72948568597005
3244,1573,2,1507,2,72.40370531506008
3245,1573,2,1507,3,92.58183096012212
3246,1573,2,1507,4,181.7832339895089
3247,1573,2,1507,5,993.7890399570049
3248,1573,2,1511,1,266.2218196742756
3249,1573,2,1511,2,40.289536658278536
3250,1573,2,1511,3,102.55974895041963
3251,1573,2,1511,4,43.77580148397958
3252,1573,2,1511,5,275.546834975789
3253,1573,2,1512,1,270.7348215972666
3254,1573,2,1512,2,103.43409136256162
3255,1573,2,1512,3,95.04956322521411
3256,1573,2,1512,4,135.5884452723689
3257,1573,2,1512,5,224.30898658623698
3258,1573,2,1517,1,374.4241806125799
3259,1573,2,1517,2,278.3094365428318
3260,1573,2,1517,3,224.7309552182664
3261,1573,2,1517,4,170.79107008649618
3262,1573,2,1527,1,143.24404643962487
3263,1573,2,1527,2,60.95658003063037
3264,1573,2,1527,3,26.210203836362023
3265,1573,2,1527,4,44.02653340588036
3266,1573,2,1555,1,141.2934040551861
3267,1573,2,1555,2,79.69093578473054
3268,1573,2,1555,3,38.68535500474865
3269,1573,2,1555,4,519.5928781423493
3270,1573,2,1564,1,123.23209961952361
3271,1573,2,1564,2,82.43323852500549
3272,1573,2,1564,3,47.30221226762274
3273,1573,2,1566,1,188.90829382765313
3274,1573,2,1566,2,234.8025380329615
3275,1573,2,1566,3,46.216190413984435
3276,1573,2,1566,4,161.54405481159657
3277,1573,2,1573,1,92.06585260657128
3278,1573,2,1573,3,34.53536244429455
3279,1573,2,1584,1,220.94750400137298
3280,1573,2,1584,2,127.19210031749745
3281,1573,2,1584,3,203.17330647520404
3282,1573,2,1584,4,452.48147960989695
3283,1573,2,1593,1,144.04222678301304
3284,1573,2,1593,2,39.992693202664746
3285,1573,2,1593,3,36.31221332422687
3286,1573,2,1593,4,117.88307995759298
3287,1573,2,1594,1,216.4695516493547
3288,1573,2,1594,2,496.41593032811335
3289,1573,2,1594,3,168.87365824530488
3290,1573,2,1594,4,69.31091660980007
3291,1573,2,1622,1,54.52847510442868
3292,1573,2,1622,2,219.6872533992643
3293,1573,2,1622,3,166.51416251957187
3294,1573,2,1622,4,597.0282326624435
3295,1573,2,1624,1,157.47138281985747
3296,1573,2,1624,2,324.48716598717164
3297,1573,2,1624,3,79.30473204074578
3298,1573,2,1635,1,75.18414137448346
3299,1573,2,1635,2,229.61598810814476
3300,1573,2,1635,3,35.220731605737086
3301,1573,2,1638,1,531.6832686367643
3302,1573,2,1638,2,589.5031225320176
3303,1573,2,1638,3,274.75630699726247
3304,1573,2,1638,4,707.9604924545885
3305,1573,2,1645,1,144.26353943599761
3306,1573,2,1645,2,116.55941855431084
3307,1573,2,1645,3,100.45268811052304
3308,1573,2,1647,1,99.37867036733883
3309,1573,2,1647,2,30.910121267812656
3310,1573,2,1647,3,21.869838902835856
3311,1573,3,1502,1,119.34108411712484
3312,1573,3,1502,2,209.33798995219178
3313,1573,3,1502,3,123.59077675894417
3314,1573,3,1502,4,109.6606242773293
3315,1573,3,1502,5,56.53333398657725
3316,1573,3,1503,1,117.86627777940673
3317,1573,3,1503,2,100.18745353969213
3318,1573,3,1503,3,59.42315441673804
3319,1573,3,1503,4,119.38162664833101
3320,1573,3,1507,1,99.37036203790228
3321,1573,3,1507,2,68.83615096014572
3322,1573,3,1507,3,94.87230748663073
3323,1573,3,1507,4,199.78645577691677
3324,1573,3,1507,5,744.2640708545084
3325,1573,3,1511,1,199.0152365822763
3326,1573,3,1511,2,46.90168081091596
3327,1573,3,1511,3,118.11556008091318
3328,1573,3,1511,4,76.05994242876062
3329,1573,3,1511,5,174.51632140370108
3330,1573,3,1512,1,225.68955162483238
3331,1573,3,1512,2,76.24904733138827
3332,1573,3,1512,3,80.00887173529259
3333,1573,3,1512,4,137.97745733669828
3334,1573,3,1512,5,131.33159506557257
3335,1573,3,1517,1,357.2278739952306
3336,1573,3,1517,2,274.0358354493351
3337,1573,3,1517,3,224.1538762285884
3338,1573,3,1517,4,165.76116846374956
3339,1573,3,1527,1,102.85815650437367
3340,1573,3,1527,2,88.89519112357057
3341,1573,3,1527,3,30.16647550227233
3342,1573,3,1527,4,6.106135156207783
3343,1573,3,1555,1,95.19422547175925
3344,1573,3,1555,2,77.21012817695988
3345,1573,3,1555,3,38.90195931348375
3346,1573,3,1555,4,403.530436313191
3347,1573,3,1564,1,80.21592878871394
3348,1573,3,1564,2,54.60558550189923
3349,1573,3,1564,3,28.688870910399288
3350,1573,3,1566,1,164.06762230448828
3351,1573,3,1566,2,226.12382443448928
3352,1573,3,1566,3,48.13516591678368
3353,1573,3,1566,4,88.68917638855118
3354,1573,3,1573,1,58.22540632456475
3355,1573,3,1573,2,32.09318018528887
3356,1573,3,1584,1,183.66017742434147
3357,1573,3,1584,2,128.4246304928925
3358,1573,3,1584,3,217.6160390861767
3359,1573,3,1584,4,315.48034281982797
3360,1573,3,1593,1,93.74302093623736
3361,1573,3,1593,2,45.47885197020602
3362,1573,3,1593,3,38.409561028484475
3363,1573,3,1593,4,69.48948281121525
3364,1573,3,1594,1,160.5851758278821
3365,1573,3,1594,2,471.6556935483311
3366,1573,3,1594,3,187.38569318850105
3367,1573,3,1594,4,24.281496587228702
3368,1573,3,1622,1,35.405845109499815
3369,1573,3,1622,2,171.86230463401282
3370,1573,3,1622,3,178.5705824274644
3371,1573,3,1622,4,505.3757176656655
3372,1573,3,1624,1,129.28025008106852
3373,1573,3,1624,2,286.48995066375556
3374,1573,3,1624,3,45.259522633929315
3375,1573,3,1635,1,46.97947963014258
3376,1573,3,1635,2,245.58179443990457
3377,1573,3,1635,3,28.34396226313789
3378,1573,3,1638,1,482.94306016229865
3379,1573,3,1638,2,570.6513001232377
3380,1573,3,1638,3,290.6588473686858
3381,1573,3,1638,4,534.883700066037
3382,1573,3,1645,1,124.78705234677177
3383,1573,3,1645,2,110.74262039266621
3384,1573,3,1645,3,128.63866338489822
3385,1573,3,1647,1,65.67960075613092
3386,1573,3,1647,2,19.548939721328395
3387,1573,3,1647,3,28.494235859923506
3388,1584,1,1502,1,45.79678472890378
3389,1584,1,1502,2,137.84771964609723
3390,1584,1,1502,3,160.7273870518802
3391,1584,1,1502,4,197.29362428960323
3392,1584,1,1502,5,201.1980175443342
3393,1584,1,1503,1,47.50711881250656
3394,1584,1,1503,2,326.97908084318294
3395,1584,1,1503,3,212.13722860875347
3396,1584,1,1503,4,348.6459802490947
3397,1584,1,1507,1,59.58188070138438
3398,1584,1,1507,2,185.18322306800272
3399,1584,1,1507,3,182.3410819380032
3400,1584,1,1507,4,170.24990450798032
3401,1584,1,1507,5,269.7158572758144
3402,1584,1,1511,1,43.618969821039556
3403,1584,1,1511,2,131.93765920859772
3404,1584,1,1511,3,89.20646337989294
3405,1584,1,1511,4,184.2255354590749
3406,1584,1,1511,5,16.366378160639215
3407,1584,1,1512,1,41.60737237484603
3408,1584,1,1512,2,26.810130516360953
3409,1584,1,1512,3,14.966290919112778
3410,1584,1,1512,4,37.29575230599699
3411,1584,1,1512,5,0.9460105770249119
3412,1584,1,1517,1,103.82314281990368
3413,1584,1,1517,2,74.49383521092264
3414,1584,1,1517,3,51.29038273299072
3415,1584,1,1517,4,65.28307408973815
3416,1584,1,1527,1,50.07680982620315
3417,1584,1,1527,2,116.58329061334105
3418,1584,1,1527,3,186.79282501759434
3419,1584,1,1527,4,69.93491994959764
3420,1584,1,1555,1,34.876769960741626
3421,1584,1,1555,2,42.62359992530104
3422,1584,1,1555,3,76.40007222978755
3423,1584,1,1555,4,99.93492655621506
3424,1584,1,1564,1,75.12549025191623
3425,1584,1,1564,2,57.38033610870816
3426,1584,1,1564,3,139.53276507095558
3427,1584,1,1566,1,40.28881844683058
3428,1584,1,1566,2,66.0427354675032
3429,1584,1,1566,3,68.58933554305355
3430,1584,1,1566,4,1.0722691392733743
3431,1584,1,1573,1,45.82792674882447
3432,1584,1,1573,2,99.54146760728302
3433,1584,1,1573,3,113.1898735523357
3434,1584,1,1584,2,91.91407957092771
3435,1584,1,1584,3,133.9211335809702
3436,1584,1,1584,4,93.42132237361848
3437,1584,1,1593,1,46.34452114945239
3438,1584,1,1593,2,129.64145364954814
3439,1584,1,1593,3,53.06097264644487
3440,1584,1,1593,4,79.21565984213693
3441,1584,1,1594,1,35.79755117598505
3442,1584,1,1594,2,173.3644517170716
3443,1584,1,1594,3,89.3417538445944
3444,1584,1,1594,4,37.95435679810758
3445,1584,1,1622,1,139.5060950781967
3446,1584,1,1622,2,176.04753216616857
3447,1584,1,1622,3,426.75069672337503
3448,1584,1,1622,4,461.80162461344963
3449,1584,1,1624,1,6.62448041226293
3450,1584,1,1624,2,64.32678983386292
3451,1584,1,1624,3,94.51064462976937
3452,1584,1,1635,1,49.1151079417061
3453,1584,1,1635,2,89.32732532440602
3454,1584,1,1635,3,169.19980122495127
3455,1584,1,1638,1,192.5948629163062
3456,1584,1,1638,2,231.8620425728674
3457,1584,1,1638,3,95.61236388201269
3458,1584,1,1638,4,159.82722872512954
3459,1584,1,1645,1,7.494463477486595
3460,1584,1,1645,2,18.05812605317997
3461,1584,1,1645,3,126.7439711585758
3462,1584,1,1647,1,40.72294322171268
3463,1584,1,1647,2,49.062498025227754
3464,1584,1,1647,3,129.27914393740537
3465,1584,2,1502,1,136.1457208139889
3466,1584,2,1502,2,44.35417755149157
3467,1584,2,1502,3,57.911138443133886
3468,1584,2,1502,4,130.11281898970086
3469,1584,2,1502,5,70.81274889775104
3470,1584,2,1503,1,143.95749501756205
3471,1584,2,1503,2,349.7373248692685
3472,1584,2,1503,3,249.75253196632545
3473,1584,2,1503,4,438.6009326949389
3474,1584,2,1507,1,131.27562593773868
3475,1584,2,1507,2,226.015574953069
3476,1584,2,1507,3,167.78361075877797
3477,1584,2,1507,4,92.73280561184741
3478,1584,2,1507,5,721.5529311736852
3479,1584,2,1511,1,159.81352307821797
3480,1584,2,1511,2,82.4861854763004
3481,1584,2,1511,3,31.27253029789872
3482,1584,2,1511,4,98.52638519900708
3483,1584,2,1511,5,125.21475040017279
3484,1584,2,1512,1,121.90795840561711
3485,1584,2,1512,2,70.81818582451783
3486,1584,2,1512,3,23.72745843111341
3487,1584,2,1512,4,18.30565250933926
3488,1584,2,1512,5,91.46195150833026
3489,1584,2,1517,1,151.57444942378527
3490,1584,2,1517,2,85.54800899163752
3491,1584,2,1517,3,76.22643766130909
3492,1584,2,1517,4,52.651617270054786
3493,1584,2,1527,1,144.34360860424434
3494,1584,2,1527,2,82.74738443011681
3495,1584,2,1527,3,185.54558847821193
3496,1584,2,1527,4,3.5371568904358552
3497,1584,2,1555,1,118.99597316429177
3498,1584,2,1555,2,35.07690682006754
3499,1584,2,1555,3,85.83617876393015
3500,1584,2,1555,4,271.9872628676657
3501,1584,2,1564,1,198.09284737390598
3502,1584,2,1564,2,120.35630027303779
3503,1584,2,1564,3,247.85625762030904
3504,1584,2,1566,1,98.60326231412184
3505,1584,2,1566,2,69.52332653186278
3506,1584,2,1566,3,62.61978018879975
3507,1584,2,1566,4,50.582749018046414
3508,1584,2,1573,1,157.22594205276627
3509,1584,2,1573,2,133.18714036600747
3510,1584,2,1573,3,107.67331595281024
3511,1584,2,1584,1,137.5104895008136
3512,1584,2,1584,3,87.58836847151183
3513,1584,2,1584,4,274.8337533311564
3514,1584,2,1593,1,124.47353168324837
3515,1584,2,1593,2,90.34578959178518
3516,1584,2,1593,3,18.821016179568886
3517,1584,2,1593,4,77.20995194678649
3518,1584,2,1594,1,140.30064163596302
3519,1584,2,1594,2,210.39784535181377
3520,1584,2,1594,3,51.87522812870729
3521,1584,2,1594,4,13.788621489121159
3522,1584,2,1622,1,161.95242020318196
3523,1584,2,1622,2,309.6647349106713
3524,1584,2,1622,3,408.62571032061675
3525,1584,2,1622,4,556.8796579680969
3526,1584,2,1624,1,58.33919866385682
3527,1584,2,1624,2,132.6521177319112
3528,1584,2,1624,3,135.08867570135067
3529,1584,2,1635,1,107.40795900825636
3530,1584,2,1635,2,55.404052949736766
3531,1584,2,1635,3,218.12045429791544
3532,1584,2,1638,1,268.6486869500163
3533,1584,2,1638,2,256.35627167336054
3534,1584,2,1638,3,58.560735507797226
3535,1584,2,1638,4,446.32416978478113
3536,1584,2,1645,1,35.01999264310008
3537,1584,2,1645,2,39.08341682655488
3538,1584,2,1645,3,51.79926966525057
3539,1584,2,1647,1,126.84778546432355
3540,1584,2,1647,2,75.21446022956182
3541,1584,2,1647,3,140.17518803333022
3542,1584,3,1502,1,133.39444022370736
3543,1584,3,1502,2,42.436534386575836
3544,1584,3,1502,3,81.40462375271873
3545,1584,3,1502,4,158.8998913266842
3546,1584,3,1502,5,81.37057719904752
3547,1584,3,1503,1,146.2392793317361
3548,1584,3,1503,2,411.0693036127117
3549,1584,3,1503,3,301.8555371888626
